,movie,genre,age_limit,language,movie_link,showtime,date,cinema,place,rating,cinema_place,latitude,longitude,adult,id,original_title,popularity,video,overview
700,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,G,https://www.cineman.ch/en/movie/2020/Dune/,16:45,2021-09-24,Arena Cinemas,Zürich,4.3,Arena Cinemas Zürich,47.3584599,8.5229214,False,438631.0,Dune,333.583,False,"Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive."
701,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
702,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
703,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
704,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
705,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
706,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
707,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
708,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
709,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
710,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
711,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
712,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,https://www.cineman.ch/en/movie/2020/Dune/,16:50,2021-09-24,Kosmos,Zürich,4.3,Kosmos Zürich,47.3799807,8.5290807,False,841.0,Dune,59.507,False,"In the year 10,191, the world is at war for control of the desert planet Dune—the only place where the time-travel substance 'Spice' can be found. But when one leader gives up control, it's only so he can stage a coup with some unsavory characters."
