,movie,genre,age_limit,language,showtime,date,cinema,place,dt_showtime,cinema_place,latitude,longitude
18,Glassboy,"Adventure, Drama",6Y.,G,13:50,2021-10-29,Houdini,Zürich,2021-10-29 13:50:00,Houdini Zürich,47.3746074,8.5203069
19,Ron's Gone Wrong,"Animation, Children, Comedy, Sci-fi",12/8Y.,G,13:50,2021-10-29,Kosmos,Zürich,2021-10-29 13:50:00,Kosmos Zürich,47.3799807,8.5290807
20,Zibilla et petits contes sur la difference,Animation,unknown,G,13:50,2021-10-29,Houdini,Zürich,2021-10-29 13:50:00,Houdini Zürich,47.3746074,8.5203069
21,The Boss Baby: Family Business,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,14:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
22,The Boss Baby: Family Business,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,14:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 14:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
23,The Boss Baby: Family Business,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,14:30,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 14:30:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
24,Contra,Comedy,12Y.,G,14:00,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 14:00:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
25,No Time to Die,"Action, Adventure, Thriller",14Y.,G,14:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 14:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
26,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,14:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
27,No Time to Die,"Action, Adventure, Thriller",14Y.,G,14:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
28,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,14:30,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 14:30:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
29,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,14:30,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 14:30:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
30,Ron's Gone Wrong,"Animation, Children, Comedy, Sci-fi",12/8Y.,G,14:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
31,Ron's Gone Wrong,"Animation, Children, Comedy, Sci-fi",12/8Y.,G,14:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 14:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
32,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,14:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
33,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,14:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
34,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,14:00,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 14:00:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
35,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,14:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 14:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
36,Yakari - Grosse Stürme mit kleiner Donner,Animation,6/0Y.,G,14:10,2021-10-29,Houdini,Zürich,2021-10-29 14:10:00,Houdini Zürich,47.3746074,8.5203069
37,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,14:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
38,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,14:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
39,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,14:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 14:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
40,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,14:15,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 14:15:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
41,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,14:20,2021-10-29,Arena Cinemas,Zürich,2021-10-29 14:20:00,Arena Cinemas Zürich,47.3584599,8.5229214
42,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,14:30,2021-10-29,Houdini,Zürich,2021-10-29 14:30:00,Houdini Zürich,47.3746074,8.5203069
43,Space Jam: A New Legacy,"Animation, Comedy",10/8Y.,G,14:15,2021-10-29,Arena Cinemas,Zürich,2021-10-29 14:15:00,Arena Cinemas Zürich,47.3584599,8.5229214
44,Shang-Chi and the Legend of the Ten Rings,"Action, Adventure, Fantasy",12Y.,G,14:20,2021-10-29,Arena Cinemas,Zürich,2021-10-29 14:20:00,Arena Cinemas Zürich,47.3584599,8.5229214
45,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,14:20,2021-10-29,Arena Cinemas,Zürich,2021-10-29 14:20:00,Arena Cinemas Zürich,47.3584599,8.5229214
46,The Croods 2,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,14:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
47,The Croods 2,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,14:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
48,Paw Patrol: The Movie,"Animation, Children",6Y.,G,14:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
49,Tom & Jerry,"Adventure, Animation, Children, Comedy",8/6Y.,G,14:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 14:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
50,Monte Verità,Drama,14Y.,G,14:45,2021-10-29,Arthouse Movie,Zürich,2021-10-29 14:45:00,Arthouse Movie Zürich,47.3707036,8.5437007
51,Einige Interviews zu persönlichen Fragen,,14Y.,O/g,15:00,2021-10-29,Filmpodium,Zürich,2021-10-29 15:00:00,Filmpodium Zürich,47.3715739,8.536824700000002
52,Nachbarn,Drama,12Y.,O/gf,15:20,2021-10-29,Arthouse Movie,Zürich,2021-10-29 15:20:00,Arthouse Movie Zürich,47.3707036,8.5437007
53,Und morgen seid ihr tot,Drama,14/12Y.,O/gf,15:20,2021-10-29,Arthouse Alba,Zürich,2021-10-29 15:20:00,Arthouse Alba Zürich,47.3761085,8.544658199999999
54,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,15:50,2021-10-29,Kosmos,Zürich,2021-10-29 15:50:00,Kosmos Zürich,47.3799807,8.5290807
55,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,15:50,2021-10-29,Arena Cinemas,Zürich,2021-10-29 15:50:00,Arena Cinemas Zürich,47.3584599,8.5229214
56,The Croods 2,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,15:30,2021-10-29,Houdini,Zürich,2021-10-29 15:30:00,Houdini Zürich,47.3746074,8.5203069
57,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,15:30,2021-10-29,Stüssihof,Zürich,2021-10-29 15:30:00,Stüssihof Zürich,47.3723239,8.5437701
58,"Es ist nur eine Phase, Hase",Comedy,10Y.,G,15:30,2021-10-29,Kosmos,Zürich,2021-10-29 15:30:00,Kosmos Zürich,47.3799807,8.5290807
59,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,15:30,2021-10-29,Arthouse Le Paris,Zürich,2021-10-29 15:30:00,Arthouse Le Paris Zürich,47.3664352,8.547469399999999
60,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,15:40,2021-10-29,Kosmos,Zürich,2021-10-29 15:40:00,Kosmos Zürich,47.3799807,8.5290807
61,"Chien pourri, la vie à Paris",Animation,6/0Y.,G,15:40,2021-10-29,Houdini,Zürich,2021-10-29 15:40:00,Houdini Zürich,47.3746074,8.5203069
62,Supernova,Drama,14Y.,E/gf,15:45,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 15:45:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
63,Contra,Comedy,12Y.,G,15:55,2021-10-29,Arena Cinemas,Zürich,2021-10-29 15:55:00,Arena Cinemas Zürich,47.3584599,8.5229214
64,Supernova,Drama,14Y.,E/gf,16:00,2021-10-29,Kosmos,Zürich,2021-10-29 16:00:00,Kosmos Zürich,47.3799807,8.5290807
65,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,16:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 16:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
66,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,16:45,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 16:45:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
67,Contra,Comedy,12Y.,G,16:10,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 16:10:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
68,Contra,Comedy,12Y.,G,16:10,2021-10-29,Houdini,Zürich,2021-10-29 16:10:00,Houdini Zürich,47.3746074,8.5203069
69,Lamb,"Drama, Horror, Mystery",16Y.,O/ge,16:10,2021-10-29,Riffraff,Zürich,2021-10-29 16:10:00,Riffraff Zürich,47.3827835,8.5290454
70,No Time to Die,"Action, Adventure, Thriller",14Y.,G,16:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 16:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
71,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:15,2021-10-29,Arena Cinemas,Zürich,2021-10-29 16:15:00,Arena Cinemas Zürich,47.3584599,8.5229214
72,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 16:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
73,No Time to Die,"Action, Adventure, Thriller",14Y.,G,16:30,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 16:30:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
74,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 16:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
75,No Time to Die,"Action, Adventure, Thriller",14Y.,G,16:45,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 16:45:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
76,No Time to Die,"Action, Adventure, Thriller",14Y.,G,16:30,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 16:30:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
77,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:45,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 16:45:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
78,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:30,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 16:30:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
79,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:30,2021-10-29,Kosmos,Zürich,2021-10-29 16:30:00,Kosmos Zürich,47.3799807,8.5290807
80,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:45,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 16:45:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
81,Nomadland,Drama,12/6Y.,E/gf,16:10,2021-10-29,Riffraff,Zürich,2021-10-29 16:10:00,Riffraff Zürich,47.3827835,8.5290454
82,Herr Bachmann und seine Klasse,Documentary,8Y.,G,16:15,2021-10-29,Arthouse Uto,Zürich,2021-10-29 16:15:00,Arthouse Uto Zürich,47.3741858,8.5213039
83,The Father,Drama,14/12Y.,E/gf,16:20,2021-10-29,Houdini,Zürich,2021-10-29 16:20:00,Houdini Zürich,47.3746074,8.5203069
84,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,16:30,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 16:30:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
85,Ron's Gone Wrong,"Animation, Children, Comedy, Sci-fi",8Y.,G,16:30,2021-10-29,Apollo,Chur,2021-10-29 16:30:00,Apollo Chur,46.8550628,9.524390200000001
86,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,16:45,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 16:45:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
87,Burning Memories,Documentary,14Y.,G,17:00,2021-10-29,Riffraff,Zürich,2021-10-29 17:00:00,Riffraff Zürich,47.3827835,8.5290454
88,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:00,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 17:00:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
89,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:00,2021-10-29,Kosmos,Zürich,2021-10-29 17:00:00,Kosmos Zürich,47.3799807,8.5290807
90,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 17:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
91,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 17:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
92,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
93,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 17:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
94,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,17:20,2021-10-29,Houdini,Zürich,2021-10-29 17:20:00,Houdini Zürich,47.3746074,8.5203069
95,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,17:00,2021-10-29,Houdini,Zürich,2021-10-29 17:00:00,Houdini Zürich,47.3746074,8.5203069
96,No Time to Die,"Action, Adventure, Thriller",14Y.,G,17:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
97,No Time to Die,"Action, Adventure, Thriller",14Y.,G,17:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
98,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,17:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
99,No Time to Die,"Action, Adventure, Thriller",14Y.,G,17:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
100,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,17:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
101,The Last Duel,"Drama, History",16Y.,E/gf,17:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 17:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
102,The Boss Baby: Family Business,"Adventure, Animation, Children, Comedy, Fantasy",6Y.,G,17:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 17:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
103,Contra,Comedy,12Y.,G,17:15,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 17:15:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
104,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,17:15,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 17:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
105,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,17:40,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:40:00,Arena Cinemas Zürich,47.3584599,8.5229214
106,Wild,Documentary,12Y.,CH/g,17:15,2021-10-29,Kinocenter,Chur,2021-10-29 17:15:00,Kinocenter Chur,46.8520733,9.533791599999999
107,Schachnovelle,Drama,12Y.,G,17:20,2021-10-29,Arthouse Movie,Zürich,2021-10-29 17:20:00,Arthouse Movie Zürich,47.3707036,8.5437007
108,Bekenntnisse des Hochstaplers Felix Krull,Drama,12Y.,G,17:30,2021-10-29,Stüssihof,Zürich,2021-10-29 17:30:00,Stüssihof Zürich,47.3723239,8.5437701
109,Die Schule der magischen Tiere,"Adventure, Children",6Y.,G,17:30,2021-10-29,Kinocenter,Chur,2021-10-29 17:30:00,Kinocenter Chur,46.8520733,9.533791599999999
110,Shang-Chi and the Legend of the Ten Rings,"Action, Adventure, Fantasy",12Y.,E/gf,17:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 17:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
111,Contra,Comedy,12Y.,G,18:00,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 18:00:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
112,Contra,Comedy,12Y.,G,18:00,2021-10-29,blue Cinema Corso,Zürich,2021-10-29 18:00:00,blue Cinema Corso Zürich,47.3663426,8.546733999999999
113,Contra,Comedy,12Y.,G,18:30,2021-10-29,Houdini,Zürich,2021-10-29 18:30:00,Houdini Zürich,47.3746074,8.5203069
114,Contra,Comedy,12Y.,G,18:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
115,Contra,Comedy,12Y.,G,18:00,2021-10-29,Kinocenter,Chur,2021-10-29 18:00:00,Kinocenter Chur,46.8520733,9.533791599999999
116,Nachbarn,Drama,12Y.,O/gf,18:00,2021-10-29,Arthouse Movie,Zürich,2021-10-29 18:00:00,Arthouse Movie Zürich,47.3707036,8.5437007
117,Shang-Chi and the Legend of the Ten Rings,"Action, Adventure, Fantasy",12Y.,G,18:00,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:00:00,Arena Cinemas Zürich,47.3584599,8.5229214
118,The Mack,,unknown,E/g,18:00,2021-10-29,Xenix,Zürich,2021-10-29 18:00:00,Xenix Zürich,47.37528529999999,8.5261529
119,Time Off,,unknown,O/e,18:00,2021-10-29,Filmpodium,Zürich,2021-10-29 18:00:00,Filmpodium Zürich,47.3715739,8.536824700000002
120,Und morgen seid ihr tot,Drama,14/12Y.,O/gf,18:00,2021-10-29,Arthouse Alba,Zürich,2021-10-29 18:00:00,Arthouse Alba Zürich,47.3761085,8.544658199999999
121,Und morgen seid ihr tot,Drama,14/12Y.,CH/g,18:00,2021-10-29,Kosmos,Zürich,2021-10-29 18:00:00,Kosmos Zürich,47.3799807,8.5290807
122,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,18:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 18:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
123,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,18:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 18:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
124,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,18:00,2021-10-29,blue Cinema Metropol,Zürich,2021-10-29 18:00:00,blue Cinema Metropol Zürich,47.3737637,8.530738099999999
125,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,18:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
126,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,E/gf,18:30,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:30:00,Arena Cinemas Zürich,47.3584599,8.5229214
127,Wild,Documentary,12Y.,O/g,18:00,2021-10-29,Houdini,Zürich,2021-10-29 18:00:00,Houdini Zürich,47.3746074,8.5203069
128,Cry Macho,"Drama, Western",12Y.,E/gf,18:10,2021-10-29,Kosmos,Zürich,2021-10-29 18:10:00,Kosmos Zürich,47.3799807,8.5290807
129,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,18:10,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:10:00,Arena Cinemas Zürich,47.3584599,8.5229214
130,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,18:15,2021-10-29,Arthouse Le Paris,Zürich,2021-10-29 18:15:00,Arthouse Le Paris Zürich,47.3664352,8.547469399999999
131,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,18:20,2021-10-29,Kosmos,Zürich,2021-10-29 18:20:00,Kosmos Zürich,47.3799807,8.5290807
132,Glassboy,"Adventure, Drama",6Y.,G,18:25,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:25:00,Arena Cinemas Zürich,47.3584599,8.5229214
133,Lamb,"Drama, Horror, Mystery",16Y.,O/ge,18:30,2021-10-29,Riffraff,Zürich,2021-10-29 18:30:00,Riffraff Zürich,47.3827835,8.5290454
134,Supernova,Drama,14Y.,E/gf,18:30,2021-10-29,Arthouse Piccadilly,Zürich,2021-10-29 18:30:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
135,Supernova,Drama,14Y.,E/gf,18:30,2021-10-29,Kosmos,Zürich,2021-10-29 18:30:00,Kosmos Zürich,47.3799807,8.5290807
136,The Man Who Sold His Skin,Drama,16Y.,O/gf,18:30,2021-10-29,Riffraff,Zürich,2021-10-29 18:30:00,Riffraff Zürich,47.3827835,8.5290454
137,After We Fell,Romance,14Y.,G,18:35,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:35:00,Arena Cinemas Zürich,47.3584599,8.5229214
138,Die Schule der magischen Tiere,"Adventure, Children",3Y.,G,18:35,2021-10-29,Arena Cinemas,Zürich,2021-10-29 18:35:00,Arena Cinemas Zürich,47.3584599,8.5229214
139,Azor,,16Y.,O/ge,18:40,2021-10-29,Houdini,Zürich,2021-10-29 18:40:00,Houdini Zürich,47.3746074,8.5203069
140,Burning Memories,Documentary,14Y.,G,18:50,2021-10-29,Riffraff,Zürich,2021-10-29 18:50:00,Riffraff Zürich,47.3827835,8.5290454
141,Hive,Drama,12Y.,O/ge,18:50,2021-10-29,Riffraff,Zürich,2021-10-29 18:50:00,Riffraff Zürich,47.3827835,8.5290454
142,No Time to Die,"Action, Adventure, Thriller",14Y.,G,19:00,2021-10-29,Apollo,Chur,2021-10-29 19:00:00,Apollo Chur,46.8550628,9.524390200000001
143,No Time to Die,"Action, Adventure, Thriller",14Y.,G,19:30,2021-10-29,ABC,Bülach,2021-10-29 19:30:00,ABC Bülach,47.5205284,8.541034999999999
144,Venom: Let There Be Carnage,"Action, Sci-fi",14Y.,G,19:30,2021-10-29,Kinocenter,Chur,2021-10-29 19:30:00,Kinocenter Chur,46.8520733,9.533791599999999
145,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,19:45,2021-10-29,blue Cinema Capitol,Zürich,2021-10-29 19:45:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
146,The Story of My Wife,"Drama, Romance",12Y.,E/g,19:50,2021-10-29,Arthouse Movie,Zürich,2021-10-29 19:50:00,Arthouse Movie Zürich,47.3707036,8.5437007
147,Contra,Comedy,12Y.,G,20:00,2021-10-29,blue Cinema Abaton,Zürich,2021-10-29 20:00:00,blue Cinema Abaton Zürich,47.3892435,8.521358900000001
