,movie,genre,age_limit,language,showtime,date,cinema,place,dt_showtime,cinema_place,latitude,longitude
26,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",14/12Y.,E/gf,13:15,2021-12-23,blue Cinema Metropol,Zürich,2021-12-23 13:15:00,blue Cinema Metropol Zürich,47.3737637,8.5307381
27,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",14/12Y.,E/gf,13:45,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:45:00,Arena Cinemas Zürich,47.3584227,8.5226872
28,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",14/12Y.,G,13:45,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:45:00,Arena Cinemas Zürich,47.3584227,8.5226872
29,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",14/12Y.,G,13:50,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:50:00,Arena Cinemas Zürich,47.3584227,8.5226872
30,Hopscotch and the Christmas Tree,Animation,unknown,G,13:15,2021-12-23,Arthouse Piccadilly,Zürich,2021-12-23 13:15:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
31,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/0Y.,G,13:20,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:20:00,Arena Cinemas Zürich,47.3584227,8.5226872
32,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/0Y.,G,13:30,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 13:30:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
33,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/0Y.,G,13:30,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 13:30:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
34,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/0Y.,G,13:40,2021-12-23,Kosmos,Zürich,2021-12-23 13:40:00,Kosmos Zürich,47.3799807,8.5290807
35,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,13:25,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:25:00,Arena Cinemas Zürich,47.3584227,8.5226872
36,Die Schule der magischen Tiere,"Adventure, Children",unknown,G,13:40,2021-12-23,Houdini,Zürich,2021-12-23 13:40:00,Houdini Zürich,47.3746074,8.5203069
37,Chi ha incastrato Babbo Natale?,Comedy,16Y.,I,13:30,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:30:00,Arena Cinemas Zürich,47.3584227,8.5226872
38,Der Wolf und der Löwe,"Adventure, Children",6Y.,G,13:30,2021-12-23,Kosmos,Zürich,2021-12-23 13:30:00,Kosmos Zürich,47.3799807,8.5290807
39,Der Wolf und der Löwe,"Adventure, Children",6Y.,G,13:50,2021-12-23,Arthouse Piccadilly,Zürich,2021-12-23 13:50:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
40,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/4Y.,G,13:30,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 13:30:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
41,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/4Y.,G,13:45,2021-12-23,blue Cinema Corso,Zürich,2021-12-23 13:45:00,blue Cinema Corso Zürich,47.3663426,8.546734
42,Lauras Stern,"Animation, Children",3Y.,G,13:30,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 13:30:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
43,Lauras Stern,"Animation, Children",3Y.,G,13:30,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:30:00,Arena Cinemas Zürich,47.3584227,8.5226872
44,Madres paralelas,Drama,14/12Y.,S/pgf,13:30,2021-12-23,Riffraff,Zürich,2021-12-23 13:30:00,Riffraff Zürich,47.3827835,8.5290454
45,Paw Patrol: The Movie,"Animation, Children",6Y.,G,13:30,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:30:00,Arena Cinemas Zürich,47.3584227,8.5226872
46,The Addams Family 2,"Animation, Children, Comedy",10/8Y.,G,13:35,2021-12-23,Arena Cinemas,Zürich,2021-12-23 13:35:00,Arena Cinemas Zürich,47.3584227,8.5226872
47,Yakari - Grosse Stürme mit kleiner Donner,Animation,6/0Y.,G,13:40,2021-12-23,Houdini,Zürich,2021-12-23 13:40:00,Houdini Zürich,47.3746074,8.5203069
48,83,Drama,12/0Y.,O/e,13:50,2021-12-23,Riffraff,Zürich,2021-12-23 13:50:00,Riffraff Zürich,47.3827835,8.5290454
49,Servants,Drama,16Y.,O/gf,13:50,2021-12-23,Riffraff,Zürich,2021-12-23 13:50:00,Riffraff Zürich,47.3827835,8.5290454
50,Aline,"Comedy, Drama, Music",10/8Y.,F/g,14:00,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 14:00:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
51,Aline,"Comedy, Drama, Music",10/8Y.,F/g,14:50,2021-12-23,Kosmos,Zürich,2021-12-23 14:50:00,Kosmos Zürich,47.3799807,8.5290807
52,Der Wolf und der Löwe,"Adventure, Children",6Y.,G,14:00,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
53,Der Wolf und der Löwe,"Adventure, Children",6Y.,G,14:00,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 14:00:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
54,The Addams Family 2,"Animation, Children, Comedy",8Y.,G,14:00,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
55,The Addams Family 2,"Animation, Children, Comedy",8Y.,G,14:00,2021-12-23,Apollo,Chur,2021-12-23 14:00:00,Apollo Chur,,
56,Die Schule der magischen Tiere,"Adventure, Children",4Y.,G,14:00,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
57,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/0Y.,G,14:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
58,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/0Y.,G,14:40,2021-12-23,Kosmos,Zürich,2021-12-23 14:40:00,Kosmos Zürich,47.3799807,8.5290807
59,Lauras Stern,"Animation, Children",unknown,G,14:00,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 14:00:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
60,Lauras Stern,"Animation, Children",unknown,G,14:00,2021-12-23,Stüssihof,Zürich,2021-12-23 14:00:00,Stüssihof Zürich,47.3723239,8.5437701
61,Hopscotch and the Christmas Tree,Animation,unknown,G,14:00,2021-12-23,Houdini,Zürich,2021-12-23 14:00:00,Houdini Zürich,47.3746074,8.5203069
62,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/3Y.,E/gf,14:00,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 14:00:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
63,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/3Y.,E/gf,14:10,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:10:00,Arena Cinemas Zürich,47.3584227,8.5226872
64,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/3Y.,G,14:20,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:20:00,Arena Cinemas Zürich,47.3584227,8.5226872
65,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,E/gf,14:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
66,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,E/gf,14:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
67,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,G,14:15,2021-12-23,Kinocenter,Chur,2021-12-23 14:15:00,Kinocenter Chur,,
68,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,G,14:10,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:10:00,Arena Cinemas Zürich,47.3584227,8.5226872
69,Stürm: Bis wir tot sind oder frei,"Crime, Drama",14Y.,O/e,14:10,2021-12-23,Riffraff,Zürich,2021-12-23 14:10:00,Riffraff Zürich,47.3827835,8.5290454
70,Pat und Mat im Winter,"Animation, Children",6/0Y.,G,14:20,2021-12-23,Houdini,Zürich,2021-12-23 14:20:00,Houdini Zürich,47.3746074,8.5203069
71,Ghostbusters: Afterlife,"Action, Comedy, Fantasy",12/10Y.,G,14:25,2021-12-23,Arena Cinemas,Zürich,2021-12-23 14:25:00,Arena Cinemas Zürich,47.3584227,8.5226872
72,House of Gucci,"Crime, Drama, Thriller",14/12Y.,E/gf,14:30,2021-12-23,Kosmos,Zürich,2021-12-23 14:30:00,Kosmos Zürich,47.3799807,8.5290807
73,Clifford der grosse rote Hund,"Animation, Children, Comedy",6Y.,G,14:45,2021-12-23,Kinocenter,Chur,2021-12-23 14:45:00,Kinocenter Chur,,
74,Aline,"Comedy, Drama, Music",10/8Y.,F/g,15:00,2021-12-23,Arthouse Piccadilly,Zürich,2021-12-23 15:00:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
75,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/3Y.,G,15:00,2021-12-23,ABC,Bülach,2021-12-23 15:00:00,ABC Bülach,,
76,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/3Y.,E/gf,15:45,2021-12-23,Arena Cinemas,Zürich,2021-12-23 15:45:00,Arena Cinemas Zürich,47.3584227,8.5226872
77,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/3Y.,G,15:45,2021-12-23,Arena Cinemas,Zürich,2021-12-23 15:45:00,Arena Cinemas Zürich,47.3584227,8.5226872
78,Fräulein Huser,,12Y.,O/f,15:00,2021-12-23,Filmpodium,Zürich,2021-12-23 15:00:00,Filmpodium Zürich,47.3715739,8.5368247
79,Madres paralelas,Drama,14/12Y.,S/pgf,15:00,2021-12-23,Arthouse Le Paris,Zürich,2021-12-23 15:00:00,Arthouse Le Paris Zürich,47.3664352,8.5474694
80,Madres paralelas,Drama,14/12Y.,S/pgf,15:40,2021-12-23,Houdini,Zürich,2021-12-23 15:40:00,Houdini Zürich,47.3746074,8.5203069
81,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",6Y.,G,15:00,2021-12-23,Kinocenter,Chur,2021-12-23 15:00:00,Kinocenter Chur,,
82,Grosse Freiheit,Drama,16Y.,G/e,15:10,2021-12-23,Arthouse Uto,Zürich,2021-12-23 15:10:00,Arthouse Uto Zürich,47.3741858,8.5213039
83,The Last Bus,Drama,12Y.,E/g,15:20,2021-12-23,Arthouse Movie,Zürich,2021-12-23 15:20:00,Arthouse Movie Zürich,47.3707036,8.5437007
84,Nomadland,Drama,12/6Y.,E/gf,15:40,2021-12-23,Riffraff,Zürich,2021-12-23 15:40:00,Riffraff Zürich,47.3827835,8.5290454
85,The Truffle Hunters,Documentary,10/6Y.,I/gf,15:40,2021-12-23,Arthouse Alba,Zürich,2021-12-23 15:40:00,Arthouse Alba Zürich,47.3761085,8.5446582
86,Un triomphe,"Comedy, Drama",12/8Y.,F/g,15:40,2021-12-23,Arthouse Movie,Zürich,2021-12-23 15:40:00,Arthouse Movie Zürich,47.3707036,8.5437007
87,Der Wolf und der Löwe,"Adventure, Children",6Y.,G,15:50,2021-12-23,Houdini,Zürich,2021-12-23 15:50:00,Houdini Zürich,47.3746074,8.5203069
88,Die Schule der magischen Tiere,"Adventure, Children",3Y.,G,15:50,2021-12-23,Arena Cinemas,Zürich,2021-12-23 15:50:00,Arena Cinemas Zürich,47.3584227,8.5226872
89,Luzzu,Drama,16Y.,O/gf,15:50,2021-12-23,Houdini,Zürich,2021-12-23 15:50:00,Houdini Zürich,47.3746074,8.5203069
90,Clifford der grosse rote Hund,"Animation, Children, Comedy",6/3Y.,G,16:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 16:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
91,Ein Junge namens Weihnacht,"Adventure, Children, Fantasy",8Y.,G,16:00,2021-12-23,Stüssihof,Zürich,2021-12-23 16:00:00,Stüssihof Zürich,47.3723239,8.5437701
92,Io sono Babbo Natale,Comedy,16Y.,I,16:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 16:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
93,Madres paralelas,Drama,14/12Y.,S/pgf,16:00,2021-12-23,Riffraff,Zürich,2021-12-23 16:00:00,Riffraff Zürich,47.3827835,8.5290454
94,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:00,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 16:00:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
95,No Time to Die,"Action, Adventure, Thriller",14Y.,E/gf,16:15,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 16:15:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
96,Sing – Die Show deines Lebens,"Animation, Children, Comedy, Drama, Music",8/3Y.,G,16:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 16:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
97,Chi ha incastrato Babbo Natale?,Comedy,16Y.,I,16:10,2021-12-23,Arena Cinemas,Zürich,2021-12-23 16:10:00,Arena Cinemas Zürich,47.3584227,8.5226872
98,Lingui,Drama,16/14Y.,O/gf,16:10,2021-12-23,Arthouse Piccadilly,Zürich,2021-12-23 16:10:00,Arthouse Piccadilly Zürich,47.365993,8.5489046
99,The Truffle Hunters,Documentary,10/6Y.,O/gf,16:10,2021-12-23,Kosmos,Zürich,2021-12-23 16:10:00,Kosmos Zürich,47.3799807,8.5290807
100,Un triomphe,"Comedy, Drama",12/8Y.,F/g,16:10,2021-12-23,Houdini,Zürich,2021-12-23 16:10:00,Houdini Zürich,47.3746074,8.5203069
101,Bekenntnisse des Hochstaplers Felix Krull,Drama,12Y.,G,16:15,2021-12-23,Stüssihof,Zürich,2021-12-23 16:15:00,Stüssihof Zürich,47.3723239,8.5437701
102,House of Gucci,"Crime, Drama, Thriller",14/12Y.,E/gf,16:15,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 16:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
103,House of Gucci,"Crime, Drama, Thriller",14/12Y.,E/gf,16:30,2021-12-23,blue Cinema Corso,Zürich,2021-12-23 16:30:00,blue Cinema Corso Zürich,47.3663426,8.546734
104,House of Gucci,"Crime, Drama, Thriller",14/12Y.,E/gf,16:40,2021-12-23,Kosmos,Zürich,2021-12-23 16:40:00,Kosmos Zürich,47.3799807,8.5290807
105,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,E/gf,16:15,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 16:15:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
106,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,G,16:15,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 16:15:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
107,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,G,16:45,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 16:45:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
108,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,E/gf,16:30,2021-12-23,blue Cinema Corso,Zürich,2021-12-23 16:30:00,blue Cinema Corso Zürich,47.3663426,8.546734
109,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,G,16:50,2021-12-23,Arena Cinemas,Zürich,2021-12-23 16:50:00,Arena Cinemas Zürich,47.3584227,8.5226872
110,The French Dispatch,"Comedy, Drama, Romance",14/12Y.,E/gf,16:15,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 16:15:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
111,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,G,16:30,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 16:30:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
112,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,E/gf,16:45,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 16:45:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
113,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,E/gf,16:30,2021-12-23,blue Cinema Metropol,Zürich,2021-12-23 16:30:00,blue Cinema Metropol Zürich,47.3737637,8.5307381
114,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,E/gf,16:45,2021-12-23,blue Cinema Corso,Zürich,2021-12-23 16:45:00,blue Cinema Corso Zürich,47.3663426,8.546734
115,Spider-Man: No Way Home,"Action, Adventure, Fantasy, Sci-fi",12Y.,G,16:30,2021-12-23,Apollo,Chur,2021-12-23 16:30:00,Apollo Chur,,
116,Harald Naegeli - Der Sprayer von Zürich,Documentary,12Y.,O/g,16:40,2021-12-23,Riffraff,Zürich,2021-12-23 16:40:00,Riffraff Zürich,47.3827835,8.5290454
117,Dune,"Action, Adventure, Drama, Sci-fi",14/12Y.,E/gf,16:45,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 16:45:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
118,83,Drama,12/0Y.,O/e,17:00,2021-12-23,Riffraff,Zürich,2021-12-23 17:00:00,Riffraff Zürich,47.3827835,8.5290454
119,Aline,"Comedy, Drama, Music",8Y.,F/g,17:00,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 17:00:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
120,Aline,"Comedy, Drama, Music",8Y.,G,17:00,2021-12-23,Arena Cinemas,Zürich,2021-12-23 17:00:00,Arena Cinemas Zürich,47.3584227,8.5226872
121,Aline,"Comedy, Drama, Music",8Y.,F/g,17:15,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 17:15:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
122,Aline,"Comedy, Drama, Music",8Y.,F/g,17:50,2021-12-23,Kosmos,Zürich,2021-12-23 17:50:00,Kosmos Zürich,47.3799807,8.5290807
123,Aline,"Comedy, Drama, Music",8Y.,G,17:15,2021-12-23,Kinocenter,Chur,2021-12-23 17:15:00,Kinocenter Chur,,
124,Chi ha incastrato Babbo Natale?,Comedy,16Y.,I,17:00,2021-12-23,blue Cinema Abaton,Zürich,2021-12-23 17:00:00,blue Cinema Abaton Zürich,47.3892435,8.5213589
125,Encanto,"Adventure, Animation, Children, Comedy, Fantasy, Music",8/4Y.,E/gf,17:00,2021-12-23,blue Cinema Capitol,Zürich,2021-12-23 17:00:00,blue Cinema Capitol Zürich,47.3778376,8.5441343
126,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,E/gf,17:00,2021-12-23,blue Cinema Metropol,Zürich,2021-12-23 17:00:00,blue Cinema Metropol Zürich,47.3737637,8.5307381
127,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,E/gf,17:10,2021-12-23,Kosmos,Zürich,2021-12-23 17:10:00,Kosmos Zürich,47.3799807,8.5290807
128,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,E/gf,17:10,2021-12-23,Arena Cinemas,Zürich,2021-12-23 17:10:00,Arena Cinemas Zürich,47.3584227,8.5226872
129,The Matrix Resurrections,"Action, Adventure, Sci-fi, Thriller",14Y.,G,17:20,2021-12-23,Arena Cinemas,Zürich,2021-12-23 17:20:00,Arena Cinemas Zürich,47.3584227,8.5226872
